Mississippi,5.8,17.0,30.4,31.5,21.0,0
Adams County,6.0,19.2,34.5,28.2,18.1,137164
Alcorn County,5.2,18.6,34.9,29.9,16.6,88968
Amite County,7.4,23.4,38.1,26.3,12.2,80082
Attala County,6.7,23.1,29.8,32.4,14.8,75122
Benton County,6.2,23.8,36.7,28.0,11.4,268153
Bolivar County,7.2,25.2,25.2,28.2,21.5,92068
Calhoun County,12.8,25.4,34.2,29.4,10.9,82498
Carroll County,5.2,19.2,35.9,28.8,16.1,109765
Chickasaw County,6.6,27.1,36.9,25.0,11.0,65925
Choctaw County,7.6,18.5,36.1,30.0,15.4,90794
Claiborne County,6.2,22.4,28.8,29.5,19.2,111809
Clarke County,3.6,19.8,35.8,30.3,14.1,353479
Clay County,10.4,21.2,32.1,27.8,18.9,78637
Coahoma County,8.7,22.5,26.4,33.9,17.2,64479
Copiah County,6.5,22.1,31.5,33.5,12.9,95925
Covington County,5.5,20.6,38.1,26.9,14.4,80185
DeSoto County,4.2,10.8,29.1,36.8,23.2,185279
Forrest County,5.7,13.8,28.5,32.0,25.7,137041
Franklin County,7.3,15.8,38.0,29.5,16.7,235602
George County,7.4,19.7,40.0,27.2,13.1,0
Greene County,3.3,24.8,36.7,30.7,7.8,257935
Grenada County,5.1,22.7,29.2,31.3,16.8,96305
Hancock County,7.0,15.7,28.4,35.0,20.9,94868
Harrison County,5.8,13.6,29.5,35.4,21.5,124315
Hinds County,5.4,13.7,25.0,33.2,28.0,128957
Holmes County,3.6,25.6,40.6,22.3,11.6,197284
Humphreys County,6.0,34.7,27.6,23.8,13.9,112136
Issaquena County,14.0,33.5,34.4,23.1,9.0,51872
Itawamba County,5.1,24.2,29.9,32.7,13.1,89898
Jackson County,4.4,12.3,31.3,36.0,20.5,138881
Jasper County,7.7,16.8,37.7,31.9,13.7,104617
Jefferson County,3.9,21.5,36.0,24.7,17.8,205423
Jefferson Davis County,8.2,20.2,37.9,27.3,14.6,83285
Jones County,5.8,19.5,29.3,32.5,18.7,77417
Kemper County,8.7,22.2,30.8,35.6,11.4,73262
Lafayette County,3.2,10.6,20.9,28.8,39.7,135876
Lamar County,4.6,7.9,24.2,31.1,36.8,94628
Lauderdale County,7.7,13.8,31.2,35.7,19.2,88185
Lawrence County,5.7,20.7,35.9,29.7,13.6,107564
Leake County,6.1,23.3,36.9,27.5,12.3,83491
Lee County,6.9,16.6,26.8,33.5,23.1,83577
Leflore County,9.1,22.5,33.8,24.9,18.8,78635
Lincoln County,4.6,14.1,37.5,33.6,14.8,215167
Lowndes County,6.1,15.9,30.3,31.5,22.4,127510
Madison County,3.2,9.7,16.3,28.3,45.7,262393
Marion County,6.5,22.2,37.2,27.8,12.7,113680
Marshall County,8.0,21.5,38.7,26.7,13.0,104355
Monroe County,3.8,21.4,34.9,28.1,15.6,154658
Montgomery County,4.2,25.1,33.6,23.0,18.3,251623
Neshoba County,5.8,21.4,33.2,31.0,14.4,83078
Newton County,7.9,16.5,29.8,37.9,15.8,78731
Noxubee County,8.3,31.0,32.0,22.4,14.5,59312
Oktibbeha County,5.4,13.2,20.6,24.2,42.0,151277
Panola County,7.2,20.3,36.7,27.4,15.6,104402
Pearl River County,6.0,16.4,30.3,39.1,14.2,126994
Perry County,6.3,19.3,38.8,33.0,9.0,91668
Pike County,6.4,20.7,33.0,30.6,15.7,194217
Pontotoc County,4.1,23.3,33.6,28.4,14.7,123001
Prentiss County,5.4,23.6,31.8,32.7,12.0,93515
Quitman County,9.8,32.4,31.2,23.5,12.9,53112
Rankin County,4.0,10.0,27.4,33.0,29.6,163625
Scott County,4.9,27.2,34.7,26.3,11.8,94545
Sharkey County,8.8,25.3,28.3,27.4,19.0,52802
Simpson County,5.4,19.6,37.9,29.7,12.8,88766
Smith County,4.5,18.7,43.0,26.4,11.9,167706
Stone County,7.0,17.2,35.9,32.9,14.0,168771
Sunflower County,9.3,27.5,29.7,28.8,14.1,73985
Tallahatchie County,6.8,32.7,33.2,25.1,8.9,65512
Tate County,5.8,20.2,28.4,35.3,16.2,115962
Tippah County,5.6,22.8,34.0,29.5,13.7,88865
Tishomingo County,5.5,21.5,40.0,27.7,10.9,85455
Tunica County,7.1,21.9,30.7,28.4,19.0,103653
Union County,5.8,23.6,31.7,29.1,15.5,122930
Walthall County,7.7,22.7,43.3,24.3,9.7,105294
Warren County,4.1,13.3,32.1,30.9,23.6,245133
Washington County,3.3,23.1,30.3,28.1,18.5,248821
Wayne County,6.6,24.4,37.6,26.4,11.6,91845
Webster County,8.3,14.8,35.5,31.2,18.5,70624
Wilkinson County,10.2,30.6,39.2,17.2,13.0,62412
Winston County,7.1,22.0,33.4,27.4,17.3,80185
Yalobusha County,6.3,21.6,37.0,27.8,13.6,77705
Yazoo County,7.4,23.4,38.5,25.3,12.9,81322
Missouri,4.6,11.2,31.1,30.1,27.6,0
Adair County,5.9,10.1,34.9,24.5,30.5,83023
Andrew County,3.7,9.4,38.4,28.2,24.0,152607
Atchison County,4.6,10.0,41.2,26.5,22.3,86172
Audrain County,4.3,15.5,46.4,25.5,12.6,100674
Barry County,4.5,18.0,42.2,27.0,12.8,118329
Barton County,5.2,13.6,42.2,29.0,15.2,102461
Bates County,5.4,14.7,44.4,27.1,13.8,119032
Benton County,6.2,14.8,44.4,30.2,10.6,268153
Bollinger County,5.2,21.2,46.0,23.3,9.4,104376
Boone County,9.1,6.3,20.4,26.5,46.8,71380
Buchanan County,10.8,12.8,36.4,30.3,20.5,73552
Butler County,5.1,16.8,36.7,30.9,15.6,224851
Caldwell County,4.3,10.0,44.0,28.2,17.9,134389
Callaway County,4.1,14.3,37.4,27.8,20.5,138639
Camden County,5.2,11.8,36.3,30.6,21.3,238099
Cape Girardeau County,4.3,9.8,31.8,28.5,29.9,170163
Carroll County,5.2,14.1,45.6,23.0,17.3,109765
Carter County,5.6,20.1,33.1,34.6,12.2,121614
Cass County,7.2,7.5,34.5,32.7,25.3,92587
Cedar County,2.6,15.6,40.7,28.9,14.9,120355
Chariton County,4.4,12.3,49.3,22.6,15.8,85437
Christian County,3.9,8.9,31.2,33.5,26.5,171735
Clark County,3.9,13.5,43.4,30.8,12.3,126002
Clay County,10.4,7.3,29.0,31.8,31.9,78637
Clinton County,7.1,7.5,38.4,35.5,18.6,130036
Cole County,3.6,8.7,31.4,28.1,31.7,170133
Cooper County,4.9,11.0,40.1,28.4,20.5,135458
Crawford County,4.9,21.7,39.9,25.8,12.5,136305
Dade County,4.5,13.5,43.4,28.1,14.9,79552
Dallas County,4.0,18.6,42.0,26.2,13.2,191696
Daviess County,3.9,15.9,42.1,25.2,16.8,106244
DeKalb County,5.6,14.1,47.6,24.8,13.6,142729
Dent County,5.4,21.1,39.5,26.9,12.6,112759
Douglas County,5.2,19.9,43.6,27.1,9.4,149386
Dunklin County,8.2,26.1,37.8,24.7,11.4,73036
Franklin County,7.3,12.8,33.7,33.8,19.7,235602
Gasconade County,4.3,14.0,42.3,27.3,16.4,129258
Gentry County,3.7,10.7,43.5,26.3,19.4,89955
Greene County,3.3,8.8,28.4,32.9,29.9,257935
Grundy County,6.5,12.9,39.7,28.8,18.7,89709
Harrison County,5.8,14.7,48.3,23.1,13.9,124315
Henry County,5.6,13.0,42.2,29.3,15.5,96467
Hickory County,5.6,18.2,42.6,29.4,9.8,94789
Holt County,2.5,9.6,43.9,26.4,20.1,109019
Howard County,5.5,11.7,38.0,24.9,25.3,92050
Howell County,6.3,15.3,39.3,31.1,14.4,107400
Iron County,7.4,19.2,40.7,28.7,11.4,115054
Jackson County,4.4,10.2,29.4,31.0,29.4,138881
Jasper County,7.7,13.0,35.8,29.2,22.1,104617
Jefferson County,3.9,12.5,33.1,36.0,18.4,205423
Johnson County,5.3,8.6,31.6,32.0,27.8,266686
Knox County,4.2,13.8,43.7,26.9,15.5,47690
Laclede County,5.5,18.2,38.9,29.2,13.7,118434
Lafayette County,3.2,11.1,42.7,27.9,18.3,135876
Lawrence County,5.7,15.9,38.7,29.2,16.2,107564
Lewis County,8.5,12.2,47.0,26.9,13.9,101806
Lincoln County,4.6,12.8,42.4,29.6,15.2,215167
Linn County,5.7,11.8,48.8,24.8,14.6,237695
Livingston County,4.9,14.0,41.3,24.9,19.8,146002
McDonald County,4.3,21.8,35.5,29.4,13.3,104065
Macon County,4.3,12.6,44.4,27.2,15.8,124213
Madison County,3.2,20.0,36.6,31.1,12.3,262393
Maries County,5.0,17.4,41.9,26.7,14.0,129048
Marion County,6.5,12.9,38.4,28.2,20.5,113680
Mercer County,6.7,11.2,47.7,24.3,16.9,92307
Miller County,5.2,15.1,43.0,26.2,15.7,132936
Mississippi County,6.7,27.2,39.1,22.3,11.4,77135
Moniteau County,4.3,16.4,43.7,21.6,18.3,123885
Monroe County,3.8,10.3,48.0,27.7,14.0,154658
Montgomery County,4.2,16.2,42.9,27.4,13.5,251623
Morgan County,4.4,22.2,40.9,25.2,11.7,182401
New Madrid County,9.3,24.1,41.2,23.6,11.1,78291
Newton County,7.9,14.4,34.3,32.9,18.4,78731
Nodaway County,4.7,7.4,41.2,26.4,25.0,123794
Oregon County,6.0,16.4,41.8,29.2,12.6,91637
Osage County,5.8,9.7,45.0,26.3,19.1,115450
Ozark County,7.3,16.2,46.5,25.8,11.5,96471
Pemiscot County,8.9,25.2,38.0,25.1,11.7,77029
Perry County,6.3,12.5,46.1,25.3,16.1,91668
Pettis County,4.9,16.9,32.4,33.5,17.2,117068
Phelps County,2.5,13.0,33.2,25.9,27.9,127136
Pike County,6.4,19.6,44.8,22.2,13.3,194217
Platte County,4.7,4.7,22.2,32.4,40.7,177547
Polk County,4.6,13.5,37.3,29.7,19.6,169898
Pulaski County,6.0,10.1,31.0,35.0,23.9,147405
Putnam County,4.9,11.5,40.2,29.9,18.4,156578
Ralls County,4.0,12.1,49.4,25.8,12.7,132411
Randolph County,6.0,13.6,37.1,35.0,14.4,103045
Ray County,4.9,12.0,46.2,27.9,13.9,142553
Reynolds County,6.5,24.0,42.1,24.8,9.1,94894
Ripley County,7.1,21.8,40.1,26.8,11.3,92267
St. Charles County,3.5,5.7,25.6,32.6,36.1,233665
St. Clair County,6.3,18.9,43.6,26.0,11.4,82494
Ste. Genevieve County,4.7,12.5,42.9,30.6,13.9,156371
St. Francois County,5.5,17.8,36.1,32.4,13.8,131045
St. Louis County,4.2,7.1,21.5,29.0,42.4,209460
Saline County,3.1,15.4,39.0,26.7,18.8,100649
Schuyler County,6.0,13.3,41.7,32.4,12.5,122469
Scotland County,9.1,17.2,42.0,26.8,14.0,91173
Scott County,4.9,17.0,42.2,27.0,13.9,94545
Shannon County,7.4,18.3,41.3,25.4,15.0,106559
Shelby County,6.0,9.4,47.0,29.6,14.0,78516
Stoddard County,6.4,19.6,39.5,27.4,13.6,95945
Stone County,7.0,13.3,38.9,31.0,16.9,168771
Sullivan County,5.2,16.2,48.5,23.8,11.6,149182
Taney County,7.4,11.8,34.6,35.2,18.4,130729
Texas County,3.4,17.9,43.4,25.2,13.5,111754
Vernon County,3.6,12.6,41.0,30.1,16.2,159810
Warren County,4.1,14.2,35.9,31.7,18.2,245133
Washington County,3.3,23.0,41.2,27.8,8.0,248821
Wayne County,6.6,24.7,37.0,26.4,11.9,91845
Webster County,8.3,14.0,38.5,31.3,16.2,70624
Worth County,3.0,10.9,44.1,27.7,17.3,63683
Wright County,5.9,20.7,43.1,25.1,11.2,94054
St. Louis city,5.5,15.5,22.9,28.7,33.0,150114
Montana,4.1,7.1,29.8,33.2,29.9,0
Beaverhead County,3.3,6.3,32.1,30.7,30.9,211039
Big Horn County,4.9,13.7,34.0,36.6,15.7,158737
Blaine County,3.7,10.6,29.2,40.7,19.6,85681
Broadwater County,4.9,6.4,37.6,28.7,27.3,213669
Carbon County,4.6,6.1,29.6,35.1,29.2,165738
Carter County,5.6,8.0,36.0,38.9,17.1,121614
Cascade County,4.0,8.3,31.4,34.3,25.9,182397
Chouteau County,3.7,7.0,32.8,35.4,24.7,134776
Custer County,4.0,8.6,30.5,41.1,19.9,211543
Daniels County,2.6,5.2,33.1,38.0,23.7,135324
Dawson County,5.0,7.5,35.8,37.8,18.9,71320
Deer Lodge County,3.8,10.5,38.3,35.2,15.9,127873
Fallon County,3.6,3.8,39.8,41.6,14.8,168963
Fergus County,3.9,6.9,33.1,31.4,28.6,146500
Flathead County,5.6,5.5,29.3,36.3,28.9,296397
Gallatin County,2.8,3.2,19.5,29.3,48.0,377592
Garfield County,5.8,6.3,45.1,33.9,14.6,160790
Glacier County,8.6,10.2,38.8,32.7,18.3,115053
Golden Valley County,2.7,6.6,44.3,25.5,23.6,122059
Granite County,5.9,10.5,35.9,28.6,25.0,239857
Hill County,4.4,9.5,28.6,38.4,23.5,100643
Jefferson County,3.9,5.1,27.6,34.2,33.1,205423
Judith Basin County,3.4,5.1,35.0,28.5,31.3,151760
Lake County,7.8,9.4,29.7,36.0,24.9,81761
Lewis and Clark County,3.3,5.1,24.5,32.9,37.5,267579
Liberty County,7.5,20.8,24.6,36.2,18.4,106766
Lincoln County,4.6,11.9,34.7,34.5,19.0,215167
McCone County,1.9,6.9,44.0,32.6,16.4,122613
Madison County,3.2,5.5,34.1,33.9,26.6,262393
Meagher County,4.0,7.5,41.9,29.4,21.2,149349
Mineral County,6.0,12.6,42.6,32.1,12.7,122552
Missoula County,3.7,5.0,22.1,31.1,41.8,317097
Musselshell County,5.1,9.8,42.8,32.8,14.6,176852
Park County,4.7,4.6,32.9,27.3,35.2,246831
Petroleum County,4.7,2.2,52.4,24.1,21.3,122723
Phillips County,5.3,8.7,40.4,33.4,17.4,129078
Pondera County,4.2,10.8,35.7,30.8,22.7,133790
Powder River County,2.3,5.1,30.8,38.8,25.4,121517
Powell County,5.0,11.4,36.6,34.0,18.0,154499
Prairie County,3.2,6.9,41.7,32.2,19.2,110341
Ravalli County,4.8,8.9,32.0,33.3,25.8,270209
Richland County,3.7,7.8,38.5,35.3,18.4,144247
Roosevelt County,5.7,15.1,38.8,31.9,14.2,117190
Rosebud County,5.5,11.7,32.3,36.2,19.8,129955
Sanders County,7.7,11.9,43.5,28.2,16.4,224626
Sheridan County,4.7,8.7,31.0,40.2,20.1,251742
Silver Bow County,4.3,9.2,33.6,31.2,25.9,146610
Stillwater County,4.0,5.0,35.8,33.8,25.4,246760
Sweet Grass County,3.1,6.0,36.8,32.5,24.7,247527
Teton County,3.4,7.1,34.0,36.6,22.3,772365
Toole County,3.5,15.9,35.0,34.4,14.7,137186
Treasure County,4.2,7.8,35.0,37.3,19.8,115600
Valley County,2.8,6.5,35.6,36.4,21.5,98212
Wheatland County,5.0,24.1,33.1,23.8,19.1,97849
Wibaux County,3.9,12.1,37.5,30.2,20.1,120641
Yellowstone County,3.6,6.9,31.1,32.7,29.2,230936
Yellowstone National Park,0.0,-1.0,-1.0,-1.0,-1.0,0
Nebraska,3.1,9.3,27.0,33.7,30.0,0
Adams County,6.0,9.1,31.8,36.6,22.6,137164
Antelope County,2.6,9.0,33.4,39.0,18.6,83168
Arthur County,5.7,5.0,27.5,40.7,26.8,107536
Banner County,3.4,4.0,31.8,47.1,17.0,145358
Blaine County,3.7,1.3,35.8,37.9,25.1,85681
Boone County,9.1,6.5,38.4,37.5,17.7,71380
Box Butte County,3.6,8.5,32.8,43.0,15.7,111668
Boyd County,3.0,5.2,40.5,34.7,19.6,67594
Brown County,3.6,7.5,39.8,34.0,18.7,188201
Buffalo County,4.4,6.4,25.1,35.0,33.5,161419
Burt County,3.7,10.1,37.9,34.2,17.8,97047
Butler County,5.1,8.9,38.8,34.9,17.4,224851
Cass County,7.2,5.3,32.9,36.9,24.9,92587
Cedar County,2.6,7.2,37.7,37.4,17.6,120355
Chase County,2.1,11.1,29.4,41.0,18.5,116435
Cherry County,2.3,8.8,32.9,39.3,19.1,126924
Cheyenne County,2.8,6.3,26.4,42.8,24.4,120885
Clay County,10.4,10.4,35.0,36.0,18.6,78637
Colfax County,6.0,28.5,31.5,26.1,13.9,108577
Cuming County,2.9,12.3,38.2,29.6,20.0,119931
Custer County,4.0,7.7,32.6,38.3,21.4,211543
Dakota County,4.2,25.7,35.9,25.4,13.0,125144
Dawes County,3.0,5.6,26.9,32.8,34.7,113892
Dawson County,5.0,24.1,31.5,29.2,15.2,71320
Deuel County,4.9,9.1,32.5,40.6,17.8,117675
Dixon County,3.3,11.5,36.9,32.6,19.0,94180
Dodge County,3.6,12.4,35.8,32.9,18.9,176767
Douglas County,5.2,10.6,21.7,30.1,37.6,149386
Dundy County,2.2,9.8,32.4,38.2,19.5,78294
Fillmore County,2.8,8.3,38.2,34.0,19.5,80625
Franklin County,7.3,8.8,37.4,35.1,18.8,235602
Frontier County,2.9,4.6,33.6,43.0,18.7,104039
Furnas County,2.8,11.8,32.7,38.7,16.8,69183
Gage County,3.3,10.7,35.3,34.0,20.1,115270
Garden County,3.3,5.6,30.4,42.0,21.9,86664
Garfield County,5.8,5.7,36.9,38.8,18.5,160790
Gosper County,2.6,6.9,34.6,37.6,20.9,123216
Grant County,3.9,2.6,40.4,35.0,22.0,147252
Greeley County,3.1,6.8,38.9,37.7,16.6,73527
Hall County,6.7,16.8,30.9,33.3,19.0,52308
Hamilton County,4.9,6.5,31.9,36.3,25.3,116539
Harlan County,2.5,8.6,36.1,38.9,16.5,88147
Hayes County,2.4,9.2,27.2,43.0,20.6,82108
Hitchcock County,3.6,8.2,37.3,39.7,14.7,61873
Holt County,2.5,7.8,35.5,35.6,21.2,109019
Hooker County,3.6,5.9,34.0,36.4,23.7,90902
Howard County,5.5,7.6,40.1,32.0,20.3,92050
Jefferson County,3.9,10.7,39.1,35.4,14.9,205423
Johnson County,5.3,11.6,41.0,31.4,16.0,266686
Kearney County,2.4,6.6,34.5,35.0,23.9,136247
Keith County,2.9,8.2,34.4,35.8,21.6,114846
Keya Paha County,2.1,6.7,38.1,36.4,18.8,76281
Kimball County,4.1,11.6,34.8,38.0,15.6,88147
Knox County,4.2,8.4,36.0,35.4,20.2,47690
Lancaster County,5.7,6.6,22.3,33.8,37.3,232113
Lincoln County,4.6,8.1,30.0,40.2,21.7,215167
Logan County,10.2,9.5,28.8,41.0,20.8,88590
Loup County,3.5,2.7,37.6,37.8,21.9,168561
McPherson County,3.4,6.5,27.3,41.6,24.5,56906
Madison County,3.2,11.7,29.9,38.7,19.7,262393
Merrick County,3.6,7.5,34.7,41.8,16.0,96305
Morrill County,3.2,13.3,31.8,36.0,19.0,92597
Nance County,2.8,9.3,37.4,36.0,17.3,85181
Nemaha County,3.6,5.6,32.8,32.8,28.8,121415
Nuckolls County,2.9,6.7,43.6,33.1,16.6,66005
Otoe County,3.4,8.9,37.8,32.6,20.7,138472
Pawnee County,6.6,9.3,43.8,30.7,16.2,91752
Perkins County,2.9,10.9,31.0,35.0,23.1,77580
Phelps County,2.5,6.9,32.7,37.2,23.3,127136
Pierce County,4.0,5.2,35.0,38.4,21.4,211028
Platte County,4.7,11.0,31.2,36.4,21.4,177547
Polk County,4.6,5.9,32.1,40.5,21.5,169898
Red Willow County,2.8,6.5,35.3,40.0,18.2,96941
Richardson County,3.2,9.0,38.3,33.7,19.1,73421
Rock County,4.4,7.5,43.6,31.4,17.5,159311
Saline County,3.1,16.4,34.0,35.0,14.6,100649
Sarpy County,2.9,4.6,21.9,35.1,38.4,212509
Saunders County,3.1,6.9,31.5,35.4,26.1,173091
Scotts Bluff County,3.5,13.0,29.5,36.2,21.4,123534
Seward County,2.9,7.2,29.4,36.2,27.2,173756
Sheridan County,4.7,10.2,30.8,34.0,25.1,251742
Sherman County,2.9,7.5,42.5,34.1,15.9,93231
Sioux County,4.4,6.0,32.9,32.1,29.1,77674
Stanton County,2.6,8.1,33.6,39.1,19.2,118554
Thayer County,2.4,8.2,36.2,36.0,19.6,71514
Thomas County,3.3,6.6,29.1,40.5,23.8,87194
Thurston County,5.6,13.4,33.3,37.5,15.9,324122
Valley County,2.8,7.3,41.2,30.8,20.6,98212
Washington County,3.3,4.3,30.3,34.8,30.6,248821
Wayne County,6.6,5.1,22.4,36.2,36.3,91845
Webster County,8.3,8.1,36.3,34.8,20.8,70624
Wheeler County,4.7,5.0,40.7,37.7,16.6,92909
York County,3.9,5.7,29.9,36.0,28.3,340745
Nevada,5.7,14.6,28.3,33.9,23.2,0
Churchill County,5.4,10.6,33.3,39.5,16.6,192251
Clark County,3.9,15.1,28.9,33.2,22.8,126002
Douglas County,5.2,7.0,23.8,42.9,26.3,149386
Elko County,4.5,16.6,27.7,37.6,18.1,225221
Esmeralda County,4.6,10.8,42.5,29.8,16.8,83563
Eureka County,4.6,8.4,41.5,33.4,16.6,94477
Humboldt County,5.3,17.6,34.3,34.1,14.0,185884
Lander County,6.2,17.1,36.3,32.6,14.1,172696
Lincoln County,4.6,11.4,33.1,32.8,22.7,215167
Lyon County,7.4,15.0,32.2,38.3,14.5,179631
Mineral County,6.0,13.5,33.3,41.4,11.8,122552
Nye County,7.3,15.3,36.5,36.1,12.1,142227
Pershing County,5.8,21.8,35.1,32.2,11.0,114941
Storey County,6.3,6.0,28.3,42.5,23.1,214644
Washoe County,5.0,13.0,23.8,34.2,29.0,379957
White Pine County,4.6,16.2,36.3,33.5,14.0,148480
Carson City,6.1,12.7,28.5,37.8,21.0,252856
New Hampshire,2.9,7.4,28.4,28.7,35.5,0
Belknap County,2.8,8.3,30.1,31.1,30.5,236147
Carroll County,5.2,6.7,30.2,29.5,33.6,109765
Cheshire County,2.7,7.3,33.3,27.9,31.4,214611
Coos County,6.4,12.1,39.2,30.9,17.8,195017
Grafton County,2.4,7.8,28.3,25.0,38.9,232826
Hillsborough County,3.0,8.4,27.1,28.2,36.3,301976
Merrimack County,2.6,6.9,27.9,30.2,34.9,248040
Rockingham County,3.5,5.2,26.2,29.0,39.6,230336
Strafford County,2.6,7.7,27.7,29.7,34.8,264981
Sullivan County,5.2,9.6,35.9,27.7,26.8,149182
New Jersey,5.0,11.1,28.2,23.2,37.5,0
Atlantic County,7.4,14.3,33.1,26.7,25.9,221890
Bergen County,4.2,8.0,24.0,20.5,47.6,498038
Burlington County,4.5,7.1,29.1,27.4,36.4,264665
Camden County,5.2,11.7,31.1,26.5,30.6,238099
Cape May County,9.8,9.9,33.8,25.7,30.5,302192
Cumberland County,4.7,22.7,39.4,23.7,14.3,157392
Essex County,4.9,15.3,28.5,22.9,33.3,181271
Gloucester County,3.7,8.0,34.3,27.7,29.9,232453
Hudson County,4.7,16.6,26.2,18.7,38.6,400082
Hunterdon County,3.8,5.3,22.4,22.6,49.6,429098
Mercer County,6.7,12.3,25.2,22.0,40.4,92307
Middlesex County,3.9,11.0,26.1,21.4,41.5,254107
Monmouth County,4.4,7.3,25.1,24.3,43.3,446571
Morris County,10.9,6.0,21.7,20.4,51.9,88398
Ocean County,5.2,9.1,35.3,28.2,27.5,296091
Passaic County,6.2,17.5,34.2,21.6,26.7,353805
Salem County,6.4,13.4,38.5,27.8,20.3,208787
Somerset County,7.2,5.9,21.2,20.0,53.0,114707
Sussex County,6.3,6.1,31.2,29.0,33.7,130552
Union County,5.8,14.2,29.5,22.9,33.4,122930
Warren County,4.1,9.6,32.9,27.1,30.4,245133
New Mexico,6.7,15.4,26.4,31.6,26.7,0
Bernalillo County,5.8,11.9,23.6,31.7,32.8,206291
Catron County,8.1,7.7,37.5,30.0,24.8,168761
Chaves County,6.7,21.9,26.7,32.1,19.3,123136
Cibola County,8.2,19.9,33.6,34.1,12.4,92070
Colfax County,6.0,11.3,34.1,32.4,22.1,108577
Curry County,6.7,16.8,26.5,36.9,19.7,243414
De Baca County,4.7,14.1,38.6,37.8,9.5,69412
Dona Ana County,7.2,21.0,22.3,29.1,27.5,0
Eddy County,4.3,15.5,35.9,31.7,17.0,75536
Grant County,3.9,14.0,26.2,32.4,27.4,147252
Guadalupe County,3.6,24.1,39.7,22.4,13.9,204688
Harding County,2.9,11.0,38.8,24.4,25.8,85933
Hidalgo County,7.8,23.1,29.7,31.8,15.4,89232
Lea County,9.2,28.2,30.3,28.4,13.1,152254
Lincoln County,4.6,10.5,26.8,34.1,28.6,215167
Los Alamos County,4.2,2.8,11.2,21.4,64.6,292513
Luna County,14.5,30.7,32.8,24.0,12.5,85919
McKinley County,9.4,26.2,33.5,29.3,11.0,74128
Mora County,8.7,12.3,40.0,34.6,13.2,111858
Otero County,6.1,16.3,28.6,37.5,17.6,120983
Quay County,6.8,16.5,37.8,30.5,15.2,74025
Rio Arriba County,7.5,15.8,33.0,33.1,18.1,171325
Roosevelt County,5.7,20.2,26.6,30.6,22.7,117190
Sandoval County,6.6,9.2,25.2,35.9,29.8,207125
San Juan County,4.6,16.5,31.4,36.7,15.5,505740
San Miguel County,7.7,18.2,29.4,33.1,19.3,136260
Santa Fe County,5.3,11.7,22.0,25.3,41.0,318544
Sierra County,8.5,17.2,32.2,33.0,17.7,102118
Socorro County,7.3,20.3,32.9,27.2,19.6,105604
Taos County,8.4,12.3,26.1,33.6,28.0,223922
Torrance County,9.1,17.7,31.9,32.6,17.7,116377
Union County,5.8,21.6,36.5,25.9,15.9,122930
Valencia County,7.2,18.3,32.7,31.8,17.1,136590
New York,4.8,14.1,26.4,24.8,34.7,0
Albany County,3.2,7.3,25.7,27.3,39.7,233037
Allegany County,6.3,11.0,37.8,30.8,20.5,78265
Bronx County,7.1,28.8,27.4,24.6,19.1,423909
Broome County,5.4,9.8,31.9,30.6,27.8,119138
Cattaraugus County,6.0,11.8,40.3,29.8,18.1,94281
Cayuga County,5.1,12.4,33.2,32.8,21.6,129089
Chautauqua County,5.8,11.8,35.8,31.6,20.8,93427
Chemung County,5.7,9.8,34.9,30.9,24.4,124406
Chenango County,5.1,13.1,38.7,30.8,17.4,102396
Clinton County,7.1,13.6,35.5,28.6,22.2,130036
Columbia County,3.6,11.1,31.1,28.3,29.5,195427
Cortland County,5.7,9.6,33.7,31.9,24.8,121615
Delaware County,4.9,12.2,38.1,28.3,21.3,265207
Dutchess County,4.2,9.9,26.6,29.6,34.0,0
Erie County,6.5,9.2,28.2,30.4,32.2,139964
Essex County,4.9,10.4,34.8,30.1,24.6,181271
Franklin County,7.3,14.6,36.1,30.9,18.4,235602
Fulton County,6.3,13.3,36.6,33.1,17.0,162675
Genesee County,4.6,9.1,35.9,33.8,21.2,119479
Greene County,3.3,14.1,36.6,29.0,20.3,257935
Hamilton County,4.9,13.7,30.7,33.9,21.6,116539
Herkimer County,5.5,9.8,35.4,33.2,21.5,103617
Jefferson County,3.9,9.8,34.0,35.4,20.8,205423
Kings County,5.3,20.0,25.8,20.1,34.1,743191
Lewis County,8.5,10.9,44.8,28.8,15.5,101806
Livingston County,4.9,11.0,33.8,30.7,24.5,146002
Madison County,3.2,9.6,33.8,29.9,26.7,262393
Monroe County,3.8,9.6,24.5,29.2,36.7,154658
Montgomery County,4.2,15.5,36.9,31.6,16.0,251623
Nassau County,3.9,9.1,23.7,23.6,43.5,518794
New York County,4.5,13.0,12.6,14.0,60.4,1033669
Niagara County,5.8,9.1,34.9,32.5,23.5,136586
Oneida County,4.9,11.9,33.5,30.8,23.8,177089
Onondaga County,4.5,9.5,25.9,30.3,34.3,154975
Ontario County,4.3,7.4,28.4,32.2,32.1,179238
Orange County,4.1,10.6,29.8,30.9,28.7,240604
Orleans County,5.3,13.7,39.5,31.0,15.9,168333
Oswego County,6.5,13.5,38.9,29.6,18.0,109127
Otsego County,4.9,9.5,33.2,28.8,28.5,151511
Putnam County,4.9,7.3,27.0,26.8,38.9,156578
Queens County,4.5,19.3,27.3,22.8,30.6,577991
Rensselaer County,4.3,8.7,28.6,33.4,29.3,204528
Richmond County,3.7,11.1,31.4,26.1,31.4,166950
Rockland County,4.2,12.7,22.4,24.4,40.4,464998
